artist,title,play_count,mbid
Lorde,Solar Power,127,8f27e70e-3c3e-4001-841f-6d060f4e20f6
Stella Donnelly,Beware Of The Dogs,127,6e96ec3b-90b1-4093-851e-146165cae0a3
"Tyler, The Creator",I THINK,127,02759141-ff8b-414b-94fc-d942a897cbf8
Hippo Campus,Bambi,126,0d0bb230-9fa8-4bad-b46c-989b56c60bd1
Kendrick Lamar,King Kunta,126,3fe5eabe-d82f-4b90-b2ba-f69f08a90d95
Khruangbin,Texas Sun,126,
Mac Miller,Once a Day,126,01d7bef8-2ad0-47a4-a9a9-51bb14fcefc5
MJ Lenderman,You Don't Know The Shape I'm In,126,b23ece9a-e8a6-48fa-9009-f243cf788ea0
Phoebe Bridgers,Smoke Signals (Reprise),126,23d5fb31-54e3-4e67-8748-c74ea25216d0
Rosario,Drink Your Apple A Day,126,
Saba,Photosynthesis,126,612c08bc-0812-435b-9849-7b4363e2d63c
Toro y Moi,Girl Like You,126,6999b2b4-092d-476f-b252-e3a5566ecef3
"Tyler, The Creator",Potato Salad,126,df49bb9e-6c4d-414a-a984-05142304a2f1
Wild Ones,Standing in the Back at Your Show,126,415ba97b-d59a-4145-8c6d-8da4280bedbc
Chance the Rapper,Angels (feat. Saba),125,
Isaiah Rashad,Wat's Wrong (feat. Zacari & Kendrick Lamar),125,424513b1-473c-4f90-81f8-06e23f99178f
Japanese Breakfast,Jimmy Fallon Big!,125,027fa279-00bb-4131-bb85-78bb4eb21a12
JID,Off Deez (with J. Cole),125,
Mac Miller,Come Back to Earth,125,1ce874fb-519a-488e-8cc8-af2c4abbc7a3
Maggie Rogers,Back in My Body,125,228bd309-3765-4d5d-ad9d-f62fb984823a
The Strokes,"Alone, Together",125,3a02f759-a45f-484c-8181-6215b401c332
Frank Ocean,Songs for Women,124,
Juanpalitoschinos,Lo que tú me das,124,
Kacy Hill,To Someone Else,124,b7dc3e80-83c8-4afb-a770-4ef7eb7b1e29
Kanye West,Famous,124,df7f1430-37e8-415a-860d-ecdb446755cc
Milo Korbenski,Witch in the Cut,124,
Noname,Song 31,124,
The Strokes,Soma,124,8bc5a61a-4aa9-4be5-ad39-f344b6297daf
The Strokes,When It Started,124,bfd7f52a-eaae-47c7-8430-106f8e308a28
Vince Staples,BagBak,124,ab8d8fd7-3c29-47f4-ab3d-b0c47f4f4788
Blondshell,Kiss City,123,1665c54c-071a-4d78-b017-ecd8a5ef8dab
Bumper,Red Brick,123,9c562ec7-59c6-413f-9533-3df0aee88d12
Childish Gambino,Summertime Magic,123,4e07cfd0-c2dc-4604-a3f6-531c96a7692a
Lorde,Ribs,123,ec9601c3-1bc0-45ec-8998-3fb61c1fcf0e
MJ Lenderman,Rudolph,123,8ab6700d-c077-4a46-92a2-35015b57760a
Slow Pulp,Cramps,123,9320b876-597e-45d4-ba1c-f5cd00db32ed
Snail Mail,The 2nd Most Beautiful Girl In The World,123,0662ad9e-1952-4799-ba40-48e32ede9075
The Japanese House,Dionne (feat. Justin Vernon),123,
The Strokes,Barely Legal,123,7364bbb8-f36b-3c56-8850-2d151ea6bfa2
Kendrick Lamar,Ronald Reagan Era,122,b4e0ed58-96eb-4ca9-afce-d5c7120ad4ea
Lorde,Tennis Court,122,e1bc7ead-a8bc-4775-9c29-b08c6e96371e
Odie,Miss Summer,122,
Saba,Stay Right Here,122,
The Strokes,Trying Your Luck,122,7761662a-884b-40af-a0b1-09b2564ebfd1
Kid Cudi,Creepers,121,f24352ac-acff-4582-9412-126e8fc1260c
Skepta,Bullet From A Gun,121,180ae677-5c2f-4bcd-9d39-a40d8b3368ec
Steve Lacy,Bad Habit,121,5890fa18-2364-4346-9b55-30c24be4bb58
TV Girl,Birds Dont Sing,121,31be62f8-9f09-4b3d-a875-e24c527ff0b9
Del Water Gap,Ode to a Conversation Stuck in Your Throat,120,0e3ebae8-06dc-43c2-9c36-4b70ed24480e
Extremely Bad Man,Bombae Lemonade,120,
Frank Ocean,Lovecrimes,120,40a7fbda-3503-328c-a958-813fd6e19979
John Roseboro,La Nuit Des Temps,120,b7f8389f-dfbb-46a2-987a-ae7e2c8dd2c6
Kanye West,Real Friends,120,157a7648-b84b-4093-b7d8-1003fbbb6482
Paul McCartney,Seize The Day (feat. Phoebe Bridgers),120,
Slow Pulp,Carina Phone 1000,120,7a8409af-a2b3-401a-8462-1cc5424cc91b
SZA,Go Gina,120,39d4913c-5223-4742-9319-f962c75d277c
"Whatever, Dad",Death of the Phone Call,120,2e96baee-0e77-4cdd-a5f9-4b00e634d9db
Blue Deputy,I Hate Steven Singer,119,
Dreamville,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",119,
Grimes,Oblivion,119,a808c12a-903c-4b57-84f8-a09fe3c03823
Rosario,how this life goes,119,
The Strokes,Take It or Leave It,119,a0f90e54-2dd8-4268-a761-388f893df6ed
Alvvays,The Agency Group,118,2829925f-902c-410d-a015-083e41290b58
Arctic Monkeys,Do I Wanna Know?,118,dc0b2137-2270-4b15-a839-4201b29e6525
Lorde,Royals,118,
Olivia Rodrigo,deja vu,118,7a42e38d-6b9f-4f92-b00b-9951a32432dd
Snail Mail,Madonna,118,0c5381d1-5f0f-4af2-bfaa-b367835b68f0
Vulfpeck,Wait For The Moment,118,46847891-dfe3-4c8e-959c-b35770097dbb
Alex G,Runner,117,a493d5e7-99dc-4060-8af8-8d46e3fdd581
Aminé,SHINE,117,1b0c7ea1-350f-4056-9436-db0041e6156f
Goth Babe,Weekend Friend,117,d1ce3425-9cec-4194-a837-ec150164b201
Japanese Breakfast,Here Come the Tubular Bells,117,24ecfa52-eb11-448d-80a1-a61d71ddeaec
Joey Bada$$,World Domination,117,c6a5bdac-f380-43ad-a433-f07ea9c7923a
Kacy Hill,Everybody's Mother,117,0e823575-2b0f-448a-b741-f6595f7e410e
Kanye West,Black Skinhead,117,2284a148-9b90-4098-a170-cfbbd06572c3
Kanye West,Devil in a New Dress,117,3569411e-6393-4474-8ed7-c7f08dfec8a8
Kendrick Lamar,Swimming Pools (Drank) (extended version),117,06f1c44e-e3dc-4fed-ac63-833608c675e3
Kid Cudi,Soundtrack 2 My Life,117,af990e40-1739-3a9f-9d1e-0dd437c2be62
Lil Uzi Vert,Paradise,117,0b046f18-b021-4a86-b613-44073ed484bd
Run the Jewels,"Lie, Cheat, Steal",117,c8563e68-506a-45f1-85c0-ea390cadb2fb
Tame Impala,Alter Ego,117,c321b25a-31b9-46a3-aa82-cfb8df8d9e73
Travi$ Scott,Antidote,117,0409747d-d7d3-4bba-9cce-7e1bb8b4cf0e
Waxahatchee,Right Back To It,117,876b0f08-ae61-4c89-ba58-4175d5946e06
Arctic Monkeys,R U Mine?,116,0f826772-5f54-4ef7-9eae-6fb9bad798b3
Blood Orange,Chewing Gum,116,
Japanese Breakfast,Everybody Wants To Love You,116,3be61e97-a12d-4952-b05a-46fb687c7d7d
Jimi Hendrix,All Along the Watchtower,116,
Q,If You Care,116,9694e6a6-a839-4f4b-b928-af34dfdc99a3
Suki Waterhouse,"Model, Actress, Whatever",116,e4bc8c34-d77e-4cd1-bc2a-d75ebb93ec15
Vince Staples,Big Fish,116,4a8636dc-4780-4a33-9de6-9f9e6f41996a
Extremely Bad Man,"All the Things Between Us, Pt. II",115,
J. Cole,No Role Modelz,115,232bceed-975b-4156-88a8-d1ddb44d1b34
Ruby Fields,God Bless Turbulence,115,985826dc-0326-4b25-92a1-e4caee471989
Tame Impala,Past Life,115,0ec3d9e8-f152-4438-944f-6235f8eb0732
Tanukichan,Like the Sun,115,5ba2e4c1-10f5-4d17-ba3c-aa136524c105
070 Shake,Guilty Conscience,114,dda4946d-1eb1-4fc6-bbe6-5027e852a18b
Frank Ocean,We All Try,114,14c7cec2-5569-36e3-a662-963e070c40d4
J. Cole,MIDDLE CHILD,114,0ad06009-1850-4953-9cbe-3735db9fd111
Kanye West,Frank's Track,114,1cb8ff78-56be-477c-bacf-fb8530744230
Meek Mill,Going Bad (feat. Drake),114,db552013-745d-457b-bc23-94369888d6d6
Tame Impala,Eventually,114,7c09f165-7fe8-4d40-b4b3-d7e470319d79
Benjamin Booker,POMPEII STATUES,113,c1830a4c-6218-4f10-a49b-e6006ec94e82
Extremely Bad Man,Find a Way,113,605a7878-8d33-4ef7-b08c-b28615ca5214
Frank Ocean,Sideways,113,1211cab4-4ca8-42ad-b899-10257848bdbb
Joji,TEST DRIVE,113,16964f1f-9521-45c1-b081-f16145e8c4d9
Kanye West,Ultralight Beam,113,b07726b1-ad78-4348-a61a-08def3436784
Kendrick Lamar,A.D.H.D,113,b41f894c-6a0f-4794-a88a-5d9e3dcde36a
KIDS SEE GHOSTS,Reborn,113,02f5cf43-a902-4b1f-b2d8-92d8550937ac
Luna Li,Confusion Song,113,
MJ Lenderman,Manning Fireworks,113,aa1db731-e8e2-48c4-bffb-d837fdfd3eb4
Sidney Gish,Presumably Dead Arm (617 Sessions),113,e6bcf0a5-213f-454f-a72a-fcabcbb46ac0
Slow Pulp,Slugs,113,3ddf76d1-8347-46c6-8bc5-c45b00dc1d91
"Tyler, The Creator",See You Again (feat. Kali Uchis),113,956006c8-bcee-4da4-b4dd-d3b7afc97dbd
Buddy ROSS,Running Around,112,ea1943c9-949c-4eb9-8782-882cf668d8e5
Dean Blunt,100,112,35549e3f-bf88-4253-b705-a9d583014206
Domo Genesis,Dapper (feat. Anderson .Paak),112,
Frank Ocean,Fertilizer,112,200867dd-6294-42f1-b551-2c2287f8da2b
Frank Ocean,Start,112,14dcae7a-c895-459c-bc8c-d8e1d4028c3b
Kanye West,Highlights,112,1e1300b7-edd3-4b93-ba6c-d01b052afa6f
Steve Lacy,C U Girl,112,dedf7857-5aed-4540-9872-1865ed174f2e
The War on Drugs,I Don't Live Here Anymore (feat. Lucius),112,
BROCKHAMPTON,MILK,111,14677e79-2fa4-4b7f-bf9f-471a93045770
Clairo,Alewife,111,76c13794-ab90-4685-a188-8552d3952ed5
Jimi Hendrix,Voodoo Child (Slight Return),111,c66ea799-f794-4794-83b9-1f01b60d7086
Mando Fenn,Mango,111,
MGMT,Electric Feel,111,629bbdfe-d19d-45a7-80ce-ee7adfb7e03c
Pusha T,Santeria,111,113aa649-3292-4f1b-bab0-a132a6930e15
Rahill,Futbol,111,4961af77-0b06-4abe-aecd-96cdd1da51d2
Slow Pulp,Yard,111,fbcee396-cf8a-4889-9f2b-144cdb0560d0
A$AP Mob,Put That On My Set (feat. A$AP Rocky & Skepta),110,
Alvvays,Your Type,110,2b883745-701f-4064-873e-3c1054624331
Childish Gambino,IV. Sweatpants,110,01541b33-4653-4567-b7b6-e2c3a62c12cf
Father John Misty,Bored in the USA,110,ca9c06bd-a79a-4d07-9387-36f03d75fec9
Ghetto Sage,Häagen Dazs,110,
Joey Bada$$,Paper Trail$,110,da23c419-e038-42d2-ac22-3d2137e8b87c
John Mayer,Wildfire (feat. Frank Ocean),110,
Joji,SLOW DANCING IN THE DARK,110,0131d153-659e-4f84-9482-b67ad9b5ad3b
Kanye West,Lost in the World,110,0c187bf8-6379-4aa3-91a5-1151fdc67c9e
Kendrick Lamar,Kush & Corinthians (feat. BJ The Chicago Kid),110,2747fb1c-1cdd-451f-9d3e-f5a02ec09702
Kendrick Lamar,Rigamortus,110,9bf83045-8e3a-4ab3-83dc-d57b2f52e158
Lianne La Havas,Bittersweet - Radio Edit,110,
Lianne La Havas,Paper Thin,110,5fbb7340-8230-4ee8-85ef-33e186673678
Mac Miller,2009,110,6201db41-9828-462e-8414-529a51315009
Noname,Window,110,
The Strokes,New York City Cops,110,7fc8acbb-2762-49d9-9033-da432201aaaf
Arctic Monkeys,Knee Socks,109,1aa370c8-6d05-4644-9706-3338d4b8f550
Caroline Rose,Back at the Beginning,109,00d7361c-9af4-44b1-9f24-d4f55faaa161
Clairo,Softly,109,e87ea248-3a00-4974-950a-f5ec7ffc9fd7
Indigo De Souza,Sick in the Head,109,0c43b50a-71dd-48a4-89a5-3b6cfe0e2ccd
Metro Boomin,Space Cadet (feat. Gunna),109,
Vince Staples,Yeah Right,109,5196c6f5-8144-4d2b-847a-466ff196a4e6
Weyes Blood,Movies,109,273f86a4-ee35-4627-8c98-47bacb629ac8
Anderson .Paak,The Dreamer (feat. Talib Kweli & Timan Family Choir),108,
Denzel Curry,WISH Feat. Kiddo Marv,108,
Drake,Passionfruit,108,84fb050a-4fb9-4852-831a-7fe26d239379
Fazerdaze,Bedroom Talks,108,8923ad52-1d0d-48f8-9053-8715ff6b3da4
Fazerdaze,Bigger,108,
Frank Ocean,Strawberry Swing,108,2cdf6323-f714-387e-a230-b6ebe1f9684d
Jimi Hendrix,Crosstown Traffic,108,9355c651-b831-3498-8f3f-67022f139f4c
Kanye West,Pt. 2,108,404231c2-073d-45af-b660-1823ff55c395
OFWGKTA,White (feat. Frank Ocean),108,
San Cisco,B Side,108,c3282151-dce4-4c91-ac15-9be25858b5ad
Clairo,Closer To You,107,d1d0f07f-4acc-4573-99b7-30858b0947ec
Clairo,Impossible,107,d067d585-b7c3-4da5-9724-75f5b6932c49
Frank Ocean,Pilot Jones,107,77463385-5b49-4573-86cf-dea4b75514a9
Gnarls Barkley,Crazy,107,
Kanye West,Good Morning,107,7ac815cf-7f78-4441-a78f-f57610a37ef8
Kanye West,No More Parties in LA,107,06b094cb-9f0f-49a8-b83e-35cc0f07a934
Lianne La Havas,Read My Mind,107,bb16485f-cd0c-4c08-af91-2a228517949c
Mac Miller,Circles,107,54fda115-7237-49af-8559-fcf45713b69c
Mitski,Francis Forever,107,11db0822-9b98-443a-a6e0-1c4cc922b972
Nilüfer Yanya,Like I Say (I Runaway),107,cb44c536-b944-429d-baf5-4b3e8363bb0d
SZA,Nobody Gets Me,107,28d18425-e859-42d6-9eb6-e52665442cb7
Vampire Weekend,Campus,107,15dba84a-a8b0-4c10-a20f-4ffe77a33e5b
Weiland,Mellotron,107,fb2a4688-e664-47f5-8cff-f97be0d5e828
Wolf Alice,The Beach,107,40005f8c-9b80-434e-bdeb-44d21160ccd9
BROCKHAMPTON,BLEACH,106,f3c6605f-4583-4b1e-b25a-f5317e3197c5
Daft Punk,Instant Crush (feat. Julian Casablancas),106,08d18e2b-e159-4742-88ae-a37e5de23050
Kacy Hill,Six,106,e4de06dd-ab65-497a-8977-a2443c6011cf
Kendrick Lamar,Backseat Freestyle,106,db6fe8b5-3054-44f3-9335-0e2c4b15b79a
Melody Club,Fever Fever,106,17708341-4927-3323-b26b-8081bc8e5f02
Mk.gee,Alesis,106,0f9edaa4-e414-4566-8e9e-08028cf0dafb
The Backseat Lovers,Growing/Dying,106,
Vampire Weekend,Hannah Hunt,106,9ddce619-a095-4856-9c6e-fc8bfa17a260
Kacy Hill,Dinner,105,3913013d-46bf-48df-839c-42be70efcfd0
Mitski,Why Didn't You Stop Me?,105,231fd5d5-03b6-46b6-b112-887b5e5849ad
Travis Scott,Pray 4 Love (feat. The Weeknd),105,bd061645-c390-4fd8-b177-a2439381ccb7
Vince Staples,Rain Come Down,105,49de972c-af3b-4b1e-ad4a-8b8aa7cc20bf
Clairo,North,104,06ba4492-9969-4e36-8b0c-04d82e309425
Joey Bada$$,Temptation,104,2fb2241f-3978-4da4-89fc-5845476f7663
Kanye West,Wolves,104,23e2245c-25ad-4746-9c5a-eab7b5181026
Meek Mill,R.I.C.O. (feat. Drake),104,
Slow Pulp,Worm,104,46a525b3-95b3-4f93-ba3f-d9637f88bb09
Vampire Weekend,Walcott,104,9ff88e67-33db-4fd1-a741-2faf9a74c525
Wolf Alice,Play the Greatest Hits,104,4bcbd60e-f40e-43c2-b4bc-3ecbedc25c2b
Alvvays,Hey,103,35996707-bc54-42d4-a54d-7b946b209292
Chance the Rapper,Summer Friends (feat. Jeremih & Francis & The Lights),103,
Childish Gambino,Redbone,103,b728e7b1-ab7d-437c-b807-6eb4f3ad8f01
Clairo,Sinking,103,0d462c02-644d-445a-a38b-19ffb70430db
Fazerdaze,Lucky Girl,103,838b8fb7-a143-4228-a398-708ea415ed6f
Frank Ocean,Not Just Money,103,30f057f9-d822-32c6-91b4-351d1aa3afbe
Kacy Hill,Much Higher,103,3ffb7261-6fb3-4150-bc90-eb2adad17a51
Kanye West,New Slaves,103,94407e8b-8bb3-442c-95b4-da768a747c0f
Kendrick Lamar,"Bitch, Don’t Kill My Vibe - Remix",103,
Lil Baby,"Never Recover (Lil Baby & Gunna, Drake)",103,
Marvin Gaye,What's Going On,103,
Playboi Carti,Shoota (feat. Lil Uzi Vert),103,f55b3a5f-719b-4ce7-ad69-51cdbc6e0e63
Rahill,Fables,103,
Rahill,Note To Self,103,c51d556c-afb4-4d4a-8a73-f12ff5e6cd78
SWMRS,Lose It,103,b07f4045-7525-46d6-92f1-029794b611fd
Tame Impala,Disciples,103,3651adba-2957-4c17-92bf-f88d67c48597
The Weeknd,Starboy,103,32d23acd-98d0-400c-ace7-98b17a6e58ef
Travis Scott,goosebumps,103,05b394e8-3b2c-4cc4-9a2c-cbe2814d362c
Trippie Redd,Topanga,103,153bb1d7-d090-45f8-b8b2-71d78d315e2c
Wild Ones,Forgetting Rock n Roll,103,3ce04a60-883b-4076-b409-8cd4fd56dd90
A$AP Mob,"Telephone Calls (feat. A$AP Rocky, Tyler, the Creator, Playboi Carti & Yung Gleesh)",102,
Aaron May,Ride,102,262b665d-05e9-4b08-b410-cc9baeb13239
Adam Neely,The Girl From Ipanema,102,
Aminé,REEL IT IN,102,d31f7623-6e21-42a9-ba76-c0324f21eaf1
Arlo Parks,Eugene,102,0f763164-a196-45af-9139-7535b4189f88
BROCKHAMPTON,GINGER,102,1aec8dcb-c4cf-4bb9-bf55-f7dfc7bcc20a
Caroline Polachek,Door,102,13034de9-f725-4fb1-a162-294a879d4cbb
Childish Gambino,I. The Worst Guys,102,
Fazerdaze,Last To Sleep,102,5ad5fbb2-d375-40d1-a076-16801b890035
Frank Ocean,Higgs,102,21d3dc66-42e1-4054-834b-239ec649078a
George Houston,In Aeternum Vive,102,
Jacob Tanaka,THE FOG - Jacob Tanaka Demo Vocal ver.,102,
Jahnah Camille,Carnival Sounds,102,001d14c5-180d-4535-afde-df3d716101e1
Kendrick Lamar,All the Stars (with SZA),102,a0a38516-c9c3-4a05-a2bf-523b6ca219ab
Meek Mill,Intro,102,746cbf2d-d8c6-41bc-a6a8-535a45769891
Men I Trust,I Hope to Be Around,102,2aeec998-1e06-485d-8df8-d3f6bba8796d
Men I Trust,Seven,102,39483795-ef36-4d1a-bb99-1566fdf70787
Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),102,
Noname,Reality Check (feat. Akenya & Eryn Allen Kane),102,
Wolf Alice,No Hard Feelings,102,14fb54b0-cdf3-4bc5-b27a-bb8102a9992f
A$AP Rocky,L$D,101,931200ce-caeb-401e-a875-c542ef929647
Alvvays,Already Gone,101,01298a34-750c-4d47-87a0-0759e4ade98f
Aminé,Yellow,101,e9a60597-622d-4006-a778-bbc37c396c42
Clairo,White Flag,101,5dbf48a6-f378-4685-8639-d29d760166c2
Father John Misty,Chateau Lobby #4 (in C for Two Virgins),101,942f03c1-14ad-4067-b597-1028053faa22
Faye Webster,Kind Of,101,09b64a35-6a54-4afa-9ffe-c59b3d2472ad
Harriette,at least i'm pretty,101,
Hatchie,Til We Run Out of Air,101,3fbb5717-995a-4967-ba50-04100cf869ec
Indigo De Souza,The Sun Is Bad,101,855837fa-a1ee-445f-9dc9-eeb4cf2e20a8
Isaiah Rashad,Score (feat. SZA & 6LACK),101,
JID,Skegee,101,
Kid Cudi,Up Up & Away,101,1878fb9a-ea43-4695-a326-a5fb4b15cb94
M.I.A.,Paper Planes,101,09f03130-4b30-46d8-a2cd-81f8ef9bb97b
Rex Orange County,Loving Is Easy,101,a7bc0cf8-aebd-43d8-bee5-06b118b50e13
SZA,20 Something,101,342eb931-9596-4a59-a180-49ac8555282c
Alvvays,Lollipop (Ode To Jim),100,26acc02e-d62a-4d75-9cd8-cda39abb1b8e
Clairo,Feel Something,100,1508f10a-c099-428e-82c8-b8a7b22e5c9b
Death Cab for Cutie,I Will Follow You Into The Dark,100,05ea95e1-1c21-34a5-af8d-fa65952fba8e
Faye Webster,Hurts Me Too,100,105a089e-448e-44be-a010-471a5c38e9a6
Frank Ocean,Rushes To,100,38a6bcfb-cffb-494d-a758-df84e5ab15b3
Frank Ocean,White,100,161b4d6c-8708-3b34-ab2d-60a988d6b4d7
J. Cole,False Prophets,100,5e54f28d-fabc-4401-88ed-8613534f5daa
Jimi Hendrix,Little Miss Strange,100,15660ad7-117f-3c43-b883-8dd85a1d112c
Kendrick Lamar,HiiiPoWeR,100,d21ca9a9-c7b7-487e-8500-c850acbe7b59
MGMT,Kids,100,
The Weeknd,House Of Balloons / Glass Table Girls - Original,100,78e14f21-7e62-4196-8224-2b29f7696ff2
Waxahatchee,8 Ball,100,c3d8325e-5bb4-4b85-95da-7f945262a595
A$AP Rocky,Sundress,99,2fc54d46-272a-4e69-ad67-926611e6e391
Alvvays,Saved By A Waif,99,a55849b5-786a-4fab-9355-4d6a0c1909dd
Daisy,Way Cool Baby Love,99,8c60ed04-04b5-4f01-a376-a5d6f0394fb5
Delicate Steve,Wally Wilder,99,87330365-441e-380c-956e-262a2dc3e220
Extremely Bad Man,"Stay, Pt. I",99,
NxWorries,Where I Go (feat. H.E.R.),99,
Wolf Alice,Feeling Myself,99,0008186c-42f2-46f9-bb49-afd112d59c29
chloe moriondo,I Eat Boys,98,91d50c4e-f3a0-4377-a059-ec1d77db378a
Faye Webster,Pigeon,98,222b417f-56a5-4edc-a0ae-9257d18d8a7d
Frank Ocean,Rushes,98,2892c441-812a-402b-b5fd-acb1382cb88c
Kanye West,Gorgeous,98,0d6d5e11-6e51-405f-92f4-a7cb2886bd6f
Laufey,Street by Street,98,1577084d-4f90-463e-95c4-a8badb915517
Mitski,Me and My Husband,98,0ae18086-ab02-4d37-acf6-b97bd9f04dec
Monica Riskey,1969dime,98,
Moxie,Honey,98,
Não Ao Futebol Moderno,Quase Jr.,98,
Prince,Let's Go Crazy,98,9669f108-7686-42ab-a589-516cf37ad377
Slow Pulp,Doubt,98,e64f92c1-b07d-4440-a2b9-9501a58bb1b6
Suki Waterhouse,Moves,98,627ab992-002b-454e-8704-90665ef42fc1
Tame Impala,Nangs,98,224b544c-3134-4f41-b127-3340452d08c8
Tierra Whack,Hungry Hippo,98,a16af889-0c56-4b7e-8bda-8cee49907a45
Vampire Weekend,Oxford Comma,98,96a6cbf8-228f-4da9-868d-9f5b13741377
Wolf Alice,The Beach II,98,26415db3-4434-4c5b-9167-344f9da69ee6
Amber Clouds,Lets Meet In Air,97,
Anderson .Paak,Tints (feat. Kendrick Lamar),97,
Dreamer Isioma,Stop Calling The Police On Me,97,
Earl Sweatshirt,Sunday (feat. Frank Ocean),97,
Faye Webster,A Dream with a Baseball Player,97,4b7f4f50-2812-48ea-af56-3388523f03d7
Kid Cudi,REVOFEV,97,cac13b41-177e-33f2-81cc-9eff140bb254
KIDS SEE GHOSTS,Feel the Love,97,6e9b5601-9517-4aa4-903d-2b56c5339aa4
Lana Del Rey,Hope Is a Dangerous Thing for a Woman Like Me to Have - But I Have It,97,02ab5dd7-6a22-4bc5-8eb5-88adbf9a0f21
Meek Mill,What's Free (feat. Rick Ross & Jay Z),97,
Metro Boomin,10 Freaky Girls (with 21 Savage),97,
Não Ao Futebol Moderno,Saia,97,
Peter Bjorn and John,Young Folks,97,d5d14616-bd48-4c31-9b3a-b70f222f1a0a
Prince,When Doves Cry,97,2d4bd870-edab-4a99-b215-d2cd2a447740
Ruby Fields,Climate,97,5959f52a-3dd9-439b-a1fa-ea5dfcaa428a
The Beatles,Michelle - Remastered 2009,97,e404ea5a-470d-4cb1-9150-f038bc29b9f5
The Weeknd,Coming Down - Original,97,
Travi$ Scott,3500 (feat. Future & 2 Chainz),97,
Vince Staples,Loca,97,712308ab-e9bc-4786-a0a8-795a5b5d7926
Abby Sage,Backwards Directions,96,
Anderson .Paak,6 Summers,96,930820a8-39f1-4762-8f55-7b42d0be0d59
Blood Orange,But You,96,14cef23a-b0db-41fd-9e72-3cc6949d98ac
Carly Rae Jepsen,Run Away with Me,96,5b043040-f33c-4ffd-8b4b-358a3203e253
Delicate Steve,Positive Force,96,2d0f54c1-2071-4d18-a7f9-2777c2cb0034
Elements of Music,Get Along (feat. Anderson .Paak & Blu),96,
Father John Misty,I Went To the Store One Day,96,1add5424-89e9-47d6-95a0-3526e9e93484
Frank Ocean,End,96,502d7503-1434-492e-b44d-9788a542df96
Frank Ocean,Unity,96,4f6f1174-10e2-483a-ad8d-177254774726
Indigo De Souza,Sleep Talking,96,
JID,Off Da Zoinkys,96,
Lupe Fiasco,"Kick, Push",96,
Não Ao Futebol Moderno,Laços De Família,96,
Sophie May,lover boy,96,
Still Woozy,Goodie Bag,96,ab45963a-2ab4-4796-99ac-39f8926d07ac
The Hours,Ali In The Jungle,96,60c38188-28ff-3859-867b-4321df27b8b2
The Weeknd,I Feel It Coming,96,812d1fe9-09ee-482e-b3d0-378c4eadcdef
Vampire Weekend,A-Punk,96,9747b527-2845-4244-a211-1467c2239e4d
Weyes Blood,"It's Not Just Me, It's Everybody",96,ce0104a1-9d0d-46c0-815e-0c7ad4044a46
88rising,History,95,
Alvvays,Tile By Tile,95,b2ccf9ec-f6d2-4a9c-a701-b5c34e835ba7
beabadoobee,I Wish I Was Stephen Malkmus,95,16a8bf61-11c2-43ae-89f5-2a0dc4172abe
Childish Gambino,3005,95,17159a98-3f8d-40db-8644-d1064edc3697
Clairo,I Wouldn't Ask You,95,8b4cd3b7-ae53-43b4-8d6c-bc45efdb09ad
Estelle,American Boy,95,7fd6bbef-a0fe-3469-8720-6e2b22f83d65
Haley Heynderickx,Oom Sha La La,95,c744518c-aa50-46e1-aa24-fddcec05e8c7
James Blake,Are You Even Real?,95,91a58b9d-36ed-4df6-993d-442d84d73e40
Japanese Breakfast,Slide Tackle,95,0de76aa0-609c-4e24-a55f-195778102a3f
Joey Bada$$,Christ Conscious,95,4d3a5b59-e944-40b4-a879-46e199103cd4
Larry Lovestein & The Velvet Revival,Suspicions,95,ac5e4070-face-4a5f-be0b-9b6aa9b967bc
Lowertown,Debris,95,005ddbcb-3caa-46b5-98c9-5adefc721ed1
Miguel,waves - Tame Impala Remix,95,6a4d4f51-30b4-4aaf-a89f-e943fcaf0ad7
Não Ao Futebol Moderno,Quintal,95,
orion sun,Space Jam - An Odyssey,95,52842fd9-bb4f-4325-9ea3-4f5f5d5f45c3
Rosario,GIFT SHOP,95,
Ruby Fields,Trouble,95,64fadc43-a634-4cc6-ba0b-1a7640a89b42
Tame Impala,Yes I'm Changing,95,30f5ee02-d33c-4141-b076-e530d6974661
The Weeknd,Can't Feel My Face,95,
Waxahatchee,Lilacs,95,3535f733-ecea-479d-921c-9d29103c170f
Weyes Blood,A Lot's Gonna Change,95,4b8a733d-3426-4ce0-b3e2-ee899616dab3
21 Savage,all my friends,94,35f2407e-ef74-405a-8066-b8b62af53796
Aterciopelados,Paces,94,26fef2b9-8406-4e42-835e-9c38eb207802
Colatura,suffer dude,94,fc8b7604-aa4f-4292-8f76-f94d15ff632c
Faye Webster,Flowers (feat. Father),94,
George Clanton,Make It Forever,94,b6ed5f91-99ee-464e-accc-f3d0c6d7c597
Gil Scott-Heron,Home Is Where the Hatred Is,94,2b7fc576-c223-434d-9421-f3a5ca53d214
Japanese Breakfast,Posing in Bondage,94,b895e437-a233-4f69-ab04-e482417a5c46
Japanese Breakfast,Sit,94,afef6cc7-83ab-4fb8-b307-5b6a9e24dee4
Kanye West,Dark Fantasy,94,66fa185a-6a5f-4696-893a-7405cbe2852c
Kanye West,Fade,94,a30c4630-bb76-496c-b00e-0efb008c6acd
